,Network,,,,,,,,,,,rACC,,,,,,,,,,hippocampus,,,,,,,,,,NAcc,,,,,,,,,,amygdala,,,,,,,,,,lDLPFC,,,,,,,,,,lTPJ,,,,,,,,,,rDLPFC,,,,,,,,,,rTPJ,,,,,,,,,,ventral striatum,,,,,,,,,,precuneus,,,,,,,,,,FPC,,,,,,,,,,caudate,,,,,,,,,
18,0.237374,0.794444,0.021212,0.706621,1.000000,2.111111,0.151515,1.518519,0.772222,1.666667,,0.287879,NaN,0.000000,0.461538,0.760815,3.000000,0.090909,2.166667,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.500000,0.350000,0.154545,0.857143,2.796816,2.000000,0.454545,1.166667,0.300000,5.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.363636,1.000000,0.000000,0.600000,1.687353,2.000000,0.181818,1.666667,1.000000,2.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.454545,0.416667,0.100000,0.750000,2.296568,2.000000,0.363636,1.333333,0.333333,4.000000,0.348485,1.000000,0.000000,0.545455,1.385547,3.000000,0.181818,1.833333,1.000000,2.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.363636,1.000000,0.000000,0.600000,1.687353,2.000000,0.181818,1.666667,1.000000,2.000000,0.348485,1.000000,0.000000,0.545455,1.385547,3.000000,0.181818,1.833333,1.000000,2.000000
19,0.303283,0.000000,0.081818,0.523158,1.000000,3.636364,0.151515,2.227273,0.000000,1.666667,,0.266667,NaN,0.000000,0.275862,0.317353,5.000000,0.090909,3.625000,NaN,1.000000,0.401515,0.000000,0.072727,0.444444,1.589911,4.000000,0.181818,2.250000,0.000000,2.000000,0.484848,0.000000,0.309091,0.571429,2.194750,3.000000,0.272727,1.750000,0.000000,3.000000,0.313636,NaN,0.000000,0.347826,0.914999,5.000000,0.090909,2.875000,NaN,1.000000,0.356061,0.000000,0.127273,0.363636,0.714649,4.000000,0.181818,2.750000,0.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.409091,0.000000,0.218182,0.470588,1.291971,3.000000,0.181818,2.125000,0.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.462121,0.000000,0.200000,0.500000,2.060493,4.000000,0.272727,2.000000,0.000000,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.374242,0.000000,0.018182,0.380952,1.385582,5.000000,0.181818,2.625000,0.000000,2.000000,0.389394,0.000000,0.036364,0.400000,1.530292,5.000000,0.181818,2.500000,0.000000,2.000000
20,0.166667,0.933333,0.003030,0.918519,1.000000,1.333333,0.151515,1.111111,0.866667,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.272727,1.000000,0.000000,0.666667,1.670330,2.000000,0.181818,1.500000,1.000000,2.000000,0.363636,0.833333,0.018182,1.000000,2.775591,1.000000,0.363636,1.000000,0.666667,4.000000,0.363636,0.833333,0.018182,1.000000,2.775591,1.000000,0.363636,1.000000,0.666667,4.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.318182,1.000000,0.000000,0.800000,2.389245,2.000000,0.272727,1.250000,1.000000,3.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.318182,1.000000,0.000000,0.800000,2.389245,2.000000,0.272727,1.250000,1.000000,3.000000
21,0.181818,0.700000,0.006061,0.830476,1.000000,1.600000,0.151515,1.250000,0.700000,1.666667,,0.227273,NaN,0.000000,0.571429,0.951601,2.000000,0.090909,1.750000,NaN,1.000000,0.318182,1.000000,0.000000,0.800000,2.703878,2.000000,0.272727,1.250000,1.000000,3.000000,0.318182,1.000000,0.000000,0.800000,2.703878,2.000000,0.272727,1.250000,1.000000,3.000000,0.363636,0.500000,0.054545,1.000000,2.936764,1.000000,0.363636,1.000000,0.500000,4.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.318182,1.000000,0.000000,0.800000,2.703878,2.000000,0.272727,1.250000,1.000000,3.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.181818,0.000000,0.018182,1.000000,0.000000,1.000000,0.181818,1.000000,0.000000,2.000000
22,0.264141,0.238095,0.071212,0.499551,1.000000,3.909091,0.151515,2.285714,0.238095,1.666667,,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.416667,0.333333,0.218182,0.500000,2.800824,4.000000,0.272727,2.000000,0.333333,3.000000,0.378788,0.000000,0.218182,0.500000,1.558253,3.000000,0.181818,2.000000,0.000000,2.000000,0.240909,NaN,0.000000,0.269231,0.189736,6.000000,0.090909,3.714286,NaN,1.000000,0.321212,0.000000,0.109091,0.350000,0.445029,5.000000,0.181818,2.857143,0.000000,2.000000,0.268182,NaN,0.000000,0.304348,1.140935,6.000000,0.090909,3.285714,NaN,1.000000,0.356061,0.000000,0.181818,0.437500,0.854089,4.000000,0.181818,2.285714,0.000000,2.000000,0.343939,1.000000,0.000000,0.388889,2.335051,5.000000,0.181818,2.571429,1.000000,2.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.181818,0.000000,0.018182,1.000000,0.000000,1.000000,0.181818,1.000000,0.000000,2.000000,0.389394,0.333333,0.109091,0.411765,2.676085,5.000000,0.272727,2.428571,0.333333,3.000000
23,0.239899,0.616667,0.025758,0.731641,1.000000,2.090909,0.151515,1.515152,0.573333,1.666667,,0.393939,0.833333,0.009091,0.600000,2.423212,3.000000,0.272727,1.666667,0.666667,3.000000,0.363636,0.000000,0.090909,0.600000,1.217944,2.000000,0.181818,1.666667,0.000000,2.000000,0.348485,1.000000,0.000000,0.545455,1.921726,3.000000,0.181818,1.833333,1.000000,2.000000,0.257576,NaN,0.000000,0.400000,0.430055,3.000000,0.090909,2.500000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.500000,0.250000,0.209091,0.857143,3.019244,2.000000,0.454545,1.166667,0.200000,5.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.348485,1.000000,0.000000,0.545455,1.921726,3.000000,0.181818,1.833333,1.000000,2.000000,0.303030,NaN,0.000000,0.500000,1.066092,3.000000,0.090909,2.000000,NaN,1.000000
24,0.181818,0.777778,0.006061,0.850000,1.000000,1.500000,0.151515,1.222222,0.777778,1.666667,,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.227273,1.000000,0.000000,0.750000,0.000000,2.000000,0.181818,1.333333,1.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.227273,1.000000,0.000000,0.750000,0.000000,2.000000,0.181818,1.333333,1.000000,2.000000,0.227273,1.000000,0.000000,0.750000,3.235133,2.000000,0.181818,1.333333,1.000000,2.000000,0.181818,NaN,0.000000,0.600000,0.000000,2.000000,0.090909,1.666667,NaN,1.000000,0.272727,0.333333,0.036364,1.000000,3.785386,1.000000,0.272727,1.000000,0.333333,3.000000,0.272727,0.333333,0.036364,1.000000,0.000000,1.000000,0.272727,1.000000,0.333333,3.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.227273,1.000000,0.000000,0.750000,3.235133,2.000000,0.181818,1.333333,1.000000,2.000000,0.181818,NaN,0.000000,0.600000,1.744348,2.000000,0.090909,1.666667,NaN,1.000000
25,0.215909,0.428571,0.022727,0.608095,1.000000,2.800000,0.151515,1.750000,0.380952,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.189394,NaN,0.000000,0.400000,0.000000,4.000000,0.090909,2.500000,NaN,1.000000,0.318182,0.833333,0.018182,0.800000,3.018210,2.000000,0.272727,1.250000,0.666667,3.000000,0.257576,0.000000,0.054545,0.571429,0.000000,3.000000,0.181818,1.750000,0.000000,2.000000,0.272727,0.000000,0.072727,0.666667,0.000000,2.000000,0.181818,1.500000,0.000000,2.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.257576,0.000000,0.054545,0.571429,0.000000,3.000000,0.181818,1.750000,0.000000,2.000000,0.212121,NaN,0.000000,0.500000,1.010133,3.000000,0.090909,2.000000,NaN,1.000000,0.318182,0.833333,0.018182,0.800000,3.018210,2.000000,0.272727,1.250000,0.666667,3.000000,0.318182,0.333333,0.054545,0.800000,2.667950,2.000000,0.272727,1.250000,0.333333,3.000000,0.189394,NaN,0.000000,0.400000,0.000000,4.000000,0.090909,2.500000,NaN,1.000000,0.257576,1.000000,0.000000,0.571429,2.285496,3.000000,0.181818,1.750000,1.000000,2.000000
26,0.194444,0.500000,0.010606,0.739827,1.000000,2.000000,0.151515,1.409091,0.444444,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.318182,0.833333,0.018182,0.800000,3.018210,2.000000,0.272727,1.250000,0.666667,3.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.318182,0.833333,0.018182,0.800000,3.018210,2.000000,0.272727,1.250000,0.666667,3.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.318182,0.333333,0.054545,0.800000,2.667950,2.000000,0.272727,1.250000,0.333333,3.000000,0.181818,0.000000,0.018182,1.000000,0.000000,1.000000,0.181818,1.000000,0.000000,2.000000,0.212121,NaN,0.000000,0.500000,1.010133,3.000000,0.090909,2.000000,NaN,1.000000,0.181818,0.000000,0.018182,1.000000,0.000000,1.000000,0.181818,1.000000,0.000000,2.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.257576,1.000000,0.000000,0.571429,2.285496,3.000000,0.181818,1.750000,1.000000,2.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000
27,0.235354,0.388889,0.037879,0.578115,1.000000,3.200000,0.151515,1.900000,0.333333,1.666667,,0.393939,0.333333,0.145455,0.600000,2.302708,3.000000,0.272727,1.666667,0.333333,3.000000,0.181818,0.000000,0.018182,1.000000,0.000000,1.000000,0.181818,1.000000,0.000000,2.000000,0.393939,0.833333,0.054545,0.600000,2.643507,3.000000,0.272727,1.666667,0.666667,3.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.253030,NaN,0.000000,0.352941,0.825659,5.000000,0.090909,2.833333,NaN,1.000000,0.325758,0.000000,0.090909,0.461538,0.978463,4.000000,0.181818,2.166667,0.000000,2.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.237879,NaN,0.000000,0.333333,0.359608,5.000000,0.090909,3.000000,NaN,1.000000,0.393939,0.833333,0.054545,0.600000,2.643507,3.000000,0.272727,1.666667,0.666667,3.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.371212,0.333333,0.090909,0.500000,2.246549,4.000000,0.272727,2.000000,0.333333,3.000000
28,0.224747,0.620370,0.030303,0.638646,1.000000,2.777778,0.151515,1.740741,0.527778,1.666667,,0.371212,0.833333,0.009091,0.500000,2.272560,4.000000,0.272727,2.000000,0.666667,3.000000,0.333333,0.000000,0.090909,0.500000,0.737052,3.000000,0.181818,2.000000,0.000000,2.000000,0.409091,0.333333,0.145455,0.666667,1.955006,2.000000,0.272727,1.500000,0.333333,3.000000,0.242424,NaN,0.000000,0.352941,0.246735,4.000000,0.090909,2.833333,NaN,1.000000,0.325758,1.000000,0.000000,0.461538,1.685657,4.000000,0.181818,2.166667,1.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.393939,0.833333,0.027273,0.600000,2.340113,3.000000,0.272727,1.666667,0.666667,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.439394,0.722222,0.090909,0.666667,2.762877,3.000000,0.363636,1.500000,0.500000,4.000000
29,0.266414,0.309524,0.048485,0.588106,1.000000,2.900000,0.151515,1.914286,0.309524,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.356061,1.000000,0.000000,0.437500,1.686731,4.000000,0.181818,2.285714,1.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.454545,0.000000,0.209091,0.636364,1.887302,2.000000,0.272727,1.571429,0.000000,3.000000,0.265152,NaN,0.000000,0.333333,0.336467,4.000000,0.090909,3.000000,NaN,1.000000,0.363636,0.000000,0.027273,0.466667,1.337364,3.000000,0.181818,2.142857,0.000000,2.000000,0.363636,0.000000,0.109091,0.466667,0.865000,3.000000,0.181818,2.142857,0.000000,2.000000,0.484848,0.166667,0.209091,0.636364,2.649571,3.000000,0.363636,1.571429,0.166667,4.000000,0.356061,1.000000,0.000000,0.437500,1.686731,4.000000,0.181818,2.285714,1.000000,2.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.371212,0.000000,0.027273,0.466667,1.550835,4.000000,0.181818,2.142857,0.000000,2.000000
30,0.166667,0.904762,0.003030,0.887500,1.000000,1.375000,0.151515,1.166667,0.904762,1.666667,,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000,0.227273,1.000000,0.000000,0.750000,0.000000,2.000000,0.181818,1.333333,1.000000,2.000000,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000,0.227273,1.000000,0.000000,0.750000,0.000000,2.000000,0.181818,1.333333,1.000000,2.000000,0.181818,NaN,0.000000,0.600000,0.000000,2.000000,0.090909,1.666667,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.272727,0.333333,0.036364,1.000000,0.000000,1.000000,0.272727,1.000000,0.333333,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000
31,0.239899,0.388889,0.040909,0.631187,1.000000,2.583333,0.151515,1.805556,0.388889,1.666667,,0.363636,0.000000,0.163636,0.600000,1.895584,2.000000,0.181818,1.666667,0.000000,2.000000,0.303030,1.000000,0.000000,0.400000,2.300573,4.000000,0.181818,2.500000,1.000000,2.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000,0.303030,1.000000,0.000000,0.400000,2.300573,4.000000,0.181818,2.500000,1.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.257576,NaN,0.000000,0.375000,0.616003,4.000000,0.090909,2.666667,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.378788,0.000000,0.163636,0.545455,1.388021,3.000000,0.272727,1.833333,0.000000,3.000000,0.181818,0.000000,0.018182,1.000000,0.000000,1.000000,0.181818,1.000000,0.000000,2.000000,0.257576,NaN,0.000000,0.375000,0.616003,4.000000,0.090909,2.666667,NaN,1.000000,0.378788,0.333333,0.145455,0.545455,2.883243,3.000000,0.272727,1.833333,0.333333,3.000000,0.136364,NaN,0.000000,0.666667,0.000000,2.000000,0.090909,1.500000,NaN,1.000000
32,0.228535,0.611111,0.027273,0.661111,1.000000,2.666667,0.151515,1.666667,0.500000,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.393939,0.333333,0.090909,0.600000,1.825218,3.000000,0.272727,1.666667,0.333333,3.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.393939,0.833333,0.018182,0.600000,2.229316,3.000000,0.272727,1.666667,0.666667,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.393939,0.333333,0.090909,0.600000,1.825218,3.000000,0.272727,1.666667,0.333333,3.000000,0.265152,NaN,0.000000,0.400000,0.603920,4.000000,0.090909,2.500000,NaN,1.000000,0.393939,0.833333,0.018182,0.600000,2.229316,3.000000,0.272727,1.666667,0.666667,3.000000,0.265152,NaN,0.000000,0.400000,0.603920,4.000000,0.090909,2.500000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.454545,0.722222,0.109091,0.750000,2.683092,2.000000,0.363636,1.333333,0.500000,4.000000
33,0.256818,0.509259,0.050000,0.482980,1.000000,3.875000,0.151515,2.178571,0.416667,1.666667,,0.283333,NaN,0.000000,0.350000,0.585169,5.000000,0.090909,2.857143,NaN,1.000000,0.260606,NaN,0.000000,0.318182,0.220565,5.000000,0.090909,3.142857,NaN,1.000000,0.439394,0.333333,0.181818,0.583333,1.801541,3.000000,0.272727,1.714286,0.333333,3.000000,0.356061,0.000000,0.109091,0.437500,0.667837,4.000000,0.181818,2.285714,0.000000,2.000000,0.416667,0.333333,0.109091,0.500000,1.771799,4.000000,0.272727,2.000000,0.333333,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.416667,0.833333,0.018182,0.500000,2.166144,4.000000,0.272727,2.000000,0.666667,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.424242,0.833333,0.027273,0.538462,2.173528,3.000000,0.272727,1.857143,0.666667,3.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.484848,0.722222,0.154545,0.636364,2.613416,3.000000,0.363636,1.571429,0.500000,4.000000
34,0.322475,0.291667,0.133333,0.354241,1.000000,4.800000,0.151515,2.955556,0.291667,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.442424,0.333333,0.254545,0.375000,2.397844,5.000000,0.272727,2.666667,0.333333,3.000000,0.446970,0.000000,0.327273,0.450000,1.700518,4.000000,0.181818,2.222222,0.000000,2.000000,0.500000,0.000000,0.472727,0.500000,1.472982,3.000000,0.272727,2.000000,0.000000,3.000000,0.424242,0.000000,0.254545,0.409091,0.850510,4.000000,0.181818,2.444444,0.000000,2.000000,0.401515,0.000000,0.145455,0.375000,0.801865,4.000000,0.181818,2.666667,0.000000,2.000000,0.369697,0.000000,0.145455,0.321429,0.463002,5.000000,0.181818,3.111111,0.000000,2.000000,0.354545,1.000000,0.000000,0.290323,1.878801,6.000000,0.181818,3.444444,1.000000,2.000000,0.278788,NaN,0.000000,0.250000,0.203405,6.000000,0.090909,4.000000,NaN,1.000000,0.296970,NaN,0.000000,0.281250,0.352272,5.000000,0.090909,3.555556,NaN,1.000000,0.354545,1.000000,0.000000,0.290323,1.878801,6.000000,0.181818,3.444444,1.000000,2.000000
35,0.294444,0.166667,0.090909,0.505714,1.000000,4.000000,0.151515,2.363636,0.166667,1.666667,,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.351515,0.000000,0.127273,0.347826,0.602568,5.000000,0.181818,2.875000,0.000000,2.000000,0.401515,0.000000,0.218182,0.444444,1.241497,4.000000,0.181818,2.250000,0.000000,2.000000,0.263636,NaN,0.000000,0.266667,0.244362,6.000000,0.090909,3.750000,NaN,1.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.374242,0.000000,0.127273,0.380952,1.185568,5.000000,0.181818,2.625000,0.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.275758,NaN,0.000000,0.285714,0.480789,6.000000,0.090909,3.500000,NaN,1.000000,0.469697,0.333333,0.272727,0.533333,2.458816,3.000000,0.272727,1.875000,0.333333,3.000000,0.306061,NaN,0.000000,0.333333,0.964754,5.000000,0.090909,3.000000,NaN,1.000000,0.446970,0.333333,0.127273,0.470588,2.378968,4.000000,0.272727,2.125000,0.333333,3.000000,0.462121,0.333333,0.218182,0.500000,2.442678,4.000000,0.272727,2.000000,0.333333,3.000000
36,0.228535,0.000000,0.027273,0.643343,1.000000,2.583333,0.151515,1.688889,0.000000,1.666667,,0.227273,0.000000,0.036364,0.750000,0.000000,2.000000,0.181818,1.333333,0.000000,2.000000,0.303030,0.000000,0.027273,0.555556,2.288372,3.000000,0.181818,1.800000,0.000000,2.000000,0.219697,NaN,0.000000,0.384615,0.770093,4.000000,0.090909,2.600000,NaN,1.000000,0.363636,0.000000,0.118182,0.714286,2.874026,2.000000,0.272727,1.400000,0.000000,3.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.227273,0.000000,0.036364,0.750000,0.000000,2.000000,0.181818,1.333333,0.000000,2.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.166667,NaN,0.000000,0.500000,0.000000,3.000000,0.090909,2.000000,NaN,1.000000,0.303030,0.000000,0.072727,0.555556,1.675204,3.000000,0.181818,1.800000,0.000000,2.000000,0.280303,0.000000,0.009091,0.454545,2.103933,4.000000,0.181818,2.200000,0.000000,2.000000,0.303030,0.000000,0.027273,0.555556,2.288372,3.000000,0.181818,1.800000,0.000000,2.000000,0.166667,NaN,0.000000,0.500000,0.000000,3.000000,0.090909,2.000000,NaN,1.000000
37,0.171717,0.666667,0.006061,0.850000,1.000000,1.600000,0.151515,1.266667,0.666667,1.666667,,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000,0.090909,NaN,0.000000,1.000000,0.000000,1.000000,0.090909,1.000000,NaN,1.000000,0.166667,NaN,0.000000,0.500000,0.000000,3.000000,0.090909,2.000000,NaN,1.000000,0.227273,0.000000,0.036364,0.750000,0.000000,2.000000,0.181818,1.333333,0.000000,2.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.227273,0.000000,0.036364,0.750000,0.000000,2.000000,0.181818,1.333333,0.000000,2.000000,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000,0.166667,NaN,0.000000,0.500000,0.000000,3.000000,0.090909,2.000000,NaN,1.000000,0.000000,NaN,0.000000,NaN,0.000000,NaN,0.000000,NaN,NaN,0.000000,0.272727,1.000000,0.000000,1.000000,3.000000,1.000000,0.272727,1.000000,1.000000,3.000000
